invoice_id,service_category,client_industry,country,project_type,total_amount,total_hours,num_services,discount,tax_rate,documentation_complexity,payment_terms,timestamp
IT-2023744,Network Infrastructure,Manufacturing,SG,Support Contract,25344,226,5,14.84,7.0,High,Monthly in Advance,2025-07-15 00:04:08.389999
IT-2023745,Cybersecurity,Education,UK,Support Contract,93577,389,5,11.51,20.0,High,Monthly in Advance,2025-06-15 00:04:08.389999
IT-2023746,Cloud Services,Healthcare,UK,Support Contract,19624,135,2,8.74,20.0,High,Monthly in Advance,2025-02-19 00:04:08.389999
IT-2023747,Cloud Services,Healthcare,AU,Fixed Price,9112,67,1,0.0,10.0,Medium,"50% Advance, 50% on Completion",2024-12-14 00:04:08.389999
IT-2023748,Mobile Development,Finance,AU,Support Contract,4847,37,1,0.0,10.0,Low,Monthly in Advance,2025-02-06 00:04:08.389999
IT-2023749,Database Management,E-commerce,UK,Fixed Price,16986,146,3,0.0,20.0,High,"50% Advance, 50% on Completion",2025-02-26 00:04:08.389999
IT-2023750,Mobile Development,Healthcare,DE,Fixed Price,18316,152,2,6.64,19.0,High,"50% Advance, 50% on Completion",2025-08-23 00:04:08.389999
IT-2023751,Software Development,Education,UK,Time & Materials,10285,55,1,0.0,20.0,Medium,Net 30,2025-02-01 00:04:08.389999
IT-2023752,System Integration,Finance,CA,Retainer,1554,14,1,0.0,13.0,High,Net 30,2024-11-18 00:04:08.389999
IT-2023753,Web Development,Manufacturing,UK,Retainer,37591,285,6,8.42,20.0,High,Net 30,2025-02-16 00:04:08.389999
IT-2023754,Network Infrastructure,Education,SG,Time & Materials,11703,83,1,0.0,7.0,Medium,Net 30,2025-07-12 00:04:08.389999
IT-2023755,Cloud Services,Finance,AU,Support Contract,7208,44,3,0.0,10.0,Low,Monthly in Advance,2025-08-26 00:04:08.389999
IT-2023756,Data Analytics,Government,CA,Support Contract,28263,233,6,12.37,13.0,High,Monthly in Advance,2024-11-06 00:04:08.389999
IT-2023757,Software Development,Education,US,Fixed Price,35420,214,6,11.25,8.5,High,"50% Advance, 50% on Completion",2025-05-28 00:04:08.389999
IT-2023758,Database Management,Education,DE,Time & Materials,4524,39,1,0.0,19.0,Low,Net 30,2025-03-31 00:04:08.389999
IT-2023759,Network Infrastructure,Manufacturing,DE,Time & Materials,22242,184,3,9.09,19.0,High,Net 30,2025-02-21 00:04:08.389999
IT-2023760,AI/ML Solutions,E-commerce,AU,Time & Materials,22736,177,4,8.02,10.0,High,Net 30,2025-01-05 00:04:08.389999
IT-2023761,AI/ML Solutions,E-commerce,DE,Support Contract,24453,179,3,11.07,19.0,High,Monthly in Advance,2025-02-03 00:04:08.389999
IT-2023762,System Integration,Manufacturing,CA,Support Contract,10650,75,1,0.0,13.0,High,Monthly in Advance,2025-02-15 00:04:08.389999
IT-2023763,IT Consulting,Manufacturing,SG,Support Contract,14973,93,1,0.0,7.0,Medium,Monthly in Advance,2024-12-17 00:04:08.389999
IT-2023764,System Integration,Manufacturing,CA,Fixed Price,19747,140,3,0.0,13.0,High,"50% Advance, 50% on Completion",2025-01-26 00:04:08.389999
IT-2023765,DevOps Services,Manufacturing,US,Fixed Price,29382,234,4,13.54,8.5,High,"50% Advance, 50% on Completion",2024-10-09 00:04:08.389999
IT-2023766,System Integration,Manufacturing,DE,Fixed Price,10880,80,1,0.0,19.0,High,"50% Advance, 50% on Completion",2025-09-14 00:04:08.389999
IT-2023767,Database Management,Manufacturing,AU,Support Contract,31217,255,6,11.54,10.0,High,Monthly in Advance,2025-09-07 00:04:08.389999
IT-2023768,System Integration,Manufacturing,SG,Support Contract,1573,11,1,0.0,7.0,High,Monthly in Advance,2025-04-24 00:04:08.389999
IT-2023769,Software Development,E-commerce,DE,Time & Materials,45491,271,4,9.17,19.0,High,Net 30,2024-12-18 00:04:08.389999
IT-2023770,DevOps Services,Healthcare,AU,Time & Materials,35368,291,6,14.37,10.0,High,Net 30,2025-08-20 00:04:08.389999
IT-2023771,Cloud Services,Government,CA,Time & Materials,31499,177,3,9.31,13.0,High,Net 30,2025-04-09 00:04:08.389999
IT-2023772,Cloud Services,Finance,SG,Support Contract,39444,250,6,10.2,7.0,High,Monthly in Advance,2025-04-19 00:04:08.389999
IT-2023773,Software Development,Finance,UK,Fixed Price,17814,107,3,7.45,20.0,High,"50% Advance, 50% on Completion",2024-11-16 00:04:08.389999
IT-2023774,System Integration,Education,SG,Retainer,18197,167,3,0.0,7.0,High,Net 30,2025-03-08 00:04:08.389999
IT-2023775,Web Development,Education,CA,Retainer,21791,177,3,11.58,13.0,High,Net 30,2025-03-24 00:04:08.389999
IT-2023776,Data Analytics,E-commerce,CA,Time & Materials,44051,373,6,14.0,13.0,High,Net 30,2025-03-30 00:04:08.389999
IT-2023777,Cybersecurity,E-commerce,AU,Time & Materials,26608,113,2,14.34,10.0,High,Net 30,2024-10-12 00:04:08.389999
IT-2023778,AI/ML Solutions,Government,CA,Time & Materials,12399,101,2,0.0,13.0,Medium,Net 30,2025-08-16 00:04:08.389999
IT-2023779,AI/ML Solutions,Government,DE,Fixed Price,38244,316,4,8.26,19.0,High,"50% Advance, 50% on Completion",2024-11-15 00:04:08.389999
IT-2023780,Software Development,E-commerce,DE,Retainer,43143,246,4,12.9,19.0,High,Net 30,2025-07-09 00:04:08.389999
IT-2023781,Mobile Development,Education,CA,Support Contract,35214,294,5,12.99,13.0,High,Monthly in Advance,2024-11-02 00:04:08.389999
IT-2023782,Database Management,Government,DE,Retainer,8696,79,2,0.0,19.0,Medium,Net 30,2025-07-26 00:04:08.389999
IT-2023783,Data Analytics,Finance,SG,Time & Materials,17438,142,3,5.05,7.0,High,Net 30,2025-01-02 00:04:08.389999
IT-2023784,Mobile Development,Education,SG,Time & Materials,2329,17,1,0.0,7.0,Low,Net 30,2025-08-27 00:04:08.389999
IT-2023785,Database Management,Finance,AU,Support Contract,32650,264,5,14.88,10.0,High,Monthly in Advance,2025-05-16 00:04:08.389999
IT-2023786,IT Consulting,Education,DE,Fixed Price,49090,236,3,10.18,19.0,High,"50% Advance, 50% on Completion",2024-10-19 00:04:08.389999
IT-2023787,System Integration,Healthcare,AU,Retainer,24054,187,4,13.8,10.0,High,Net 30,2025-09-03 00:04:08.389999
IT-2023788,Web Development,E-commerce,UK,Time & Materials,7168,64,1,0.0,20.0,Low,Net 30,2025-08-21 00:04:08.389999
IT-2023789,Network Infrastructure,Education,SG,Time & Materials,40506,334,4,9.49,7.0,High,Net 30,2025-05-18 00:04:08.389999
IT-2023790,Web Development,Government,UK,Fixed Price,11786,83,1,0.0,20.0,Medium,"50% Advance, 50% on Completion",2025-08-26 00:04:08.389999
IT-2023791,Cloud Services,Manufacturing,CA,Fixed Price,20455,160,3,9.89,13.0,High,"50% Advance, 50% on Completion",2024-11-10 00:04:08.389999
IT-2023792,IT Consulting,Finance,US,Fixed Price,57117,301,4,8.92,8.5,High,"50% Advance, 50% on Completion",2024-10-14 00:04:08.389999
IT-2023793,Data Analytics,E-commerce,AU,Support Contract,1400,10,1,0.0,10.0,Low,Monthly in Advance,2025-04-18 00:04:08.389999
IT-2023794,Cybersecurity,E-commerce,US,Support Contract,40596,164,4,14.92,8.5,High,Monthly in Advance,2025-09-18 00:04:08.389999
IT-2023795,Network Infrastructure,Education,DE,Time & Materials,21204,177,2,11.01,19.0,High,Net 30,2025-09-10 00:04:08.389999
IT-2023796,System Integration,Manufacturing,CA,Support Contract,35088,292,6,11.15,13.0,High,Monthly in Advance,2025-03-09 00:04:08.389999
IT-2023797,Database Management,Government,CA,Fixed Price,8614,73,1,0.0,13.0,Medium,"50% Advance, 50% on Completion",2024-12-22 00:04:08.389999
IT-2023798,Cloud Services,Finance,CA,Retainer,27584,173,4,11.55,13.0,High,Net 30,2025-06-13 00:04:08.389999
IT-2023799,Cloud Services,E-commerce,CA,Support Contract,30315,195,5,11.14,13.0,High,Monthly in Advance,2025-09-21 00:04:08.389999
IT-2023800,Database Management,Education,AU,Retainer,13050,87,1,0.0,10.0,Medium,Net 30,2025-08-17 00:04:08.389999
IT-2023801,Cybersecurity,E-commerce,CA,Retainer,70400,300,6,12.89,13.0,High,Net 30,2025-06-27 00:04:08.389999
IT-2023802,Network Infrastructure,Government,AU,Support Contract,13297,101,2,0.0,10.0,Medium,Monthly in Advance,2025-04-18 00:04:08.389999
IT-2023803,Cloud Services,E-commerce,CA,Support Contract,38239,276,5,10.61,13.0,High,Monthly in Advance,2025-02-10 00:04:08.389999
IT-2023804,Cybersecurity,Education,AU,Retainer,9408,56,1,0.0,10.0,High,Net 30,2025-05-22 00:04:08.389999
IT-2023805,AI/ML Solutions,Education,SG,Support Contract,36403,313,6,10.74,7.0,High,Monthly in Advance,2025-03-10 00:04:08.389999
IT-2023806,Data Analytics,Finance,US,Retainer,23574,167,3,8.15,8.5,High,Net 30,2025-09-13 00:04:08.389999
IT-2023807,Mobile Development,Manufacturing,UK,Fixed Price,43696,355,6,10.8,20.0,High,"50% Advance, 50% on Completion",2024-10-23 00:04:08.389999
IT-2023808,Mobile Development,Education,US,Fixed Price,33317,255,3,10.11,8.5,High,"50% Advance, 50% on Completion",2025-04-28 00:04:08.389999
IT-2023809,DevOps Services,Education,AU,Support Contract,2331,21,1,0.0,10.0,Low,Monthly in Advance,2025-09-21 00:04:08.389999
IT-2023810,System Integration,Manufacturing,US,Support Contract,3144,24,1,0.0,8.5,High,Monthly in Advance,2025-03-23 00:04:08.389999
IT-2023811,Software Development,E-commerce,CA,Fixed Price,21181,118,4,12.53,13.0,High,"50% Advance, 50% on Completion",2025-08-31 00:04:08.389999
IT-2023812,DevOps Services,Manufacturing,SG,Retainer,41802,348,6,8.48,7.0,High,Net 30,2025-07-23 00:04:08.389999
IT-2023813,AI/ML Solutions,Manufacturing,DE,Fixed Price,8262,81,1,0.0,19.0,Medium,"50% Advance, 50% on Completion",2025-01-10 00:04:08.389999
IT-2023814,Data Analytics,Government,US,Time & Materials,42190,328,6,13.53,8.5,High,Net 30,2024-09-26 00:04:08.389999
IT-2023815,Software Development,E-commerce,AU,Time & Materials,63150,327,6,13.65,10.0,High,Net 30,2024-10-27 00:04:08.389999
IT-2023816,Software Development,Healthcare,AU,Retainer,25675,140,5,14.3,10.0,High,Net 30,2024-12-12 00:04:08.389999
IT-2023817,Network Infrastructure,Education,SG,Fixed Price,17570,146,3,0.0,7.0,High,"50% Advance, 50% on Completion",2025-06-29 00:04:08.389999
IT-2023818,Data Analytics,Education,UK,Time & Materials,8770,60,2,0.0,20.0,Medium,Net 30,2024-09-29 00:04:08.389999
IT-2023819,AI/ML Solutions,E-commerce,US,Retainer,20753,160,4,14.46,8.5,High,Net 30,2025-02-18 00:04:08.389999
IT-2023820,Software Development,Government,US,Fixed Price,43345,224,4,13.13,8.5,High,"50% Advance, 50% on Completion",2025-09-14 00:04:08.389999
IT-2023821,Cybersecurity,Education,UK,Time & Materials,9682,52,2,0.0,20.0,High,Net 30,2024-11-26 00:04:08.389999
IT-2023822,AI/ML Solutions,Manufacturing,AU,Retainer,9889,90,2,0.0,10.0,Medium,Net 30,2024-09-26 00:04:08.389999
IT-2023823,Cloud Services,Healthcare,AU,Fixed Price,40315,251,4,10.17,10.0,High,"50% Advance, 50% on Completion",2025-06-05 00:04:08.389999
IT-2023824,Network Infrastructure,Education,DE,Time & Materials,16566,135,3,0.0,19.0,High,Net 30,2025-03-03 00:04:08.389999
IT-2023825,Database Management,Healthcare,AU,Retainer,41057,338,5,10.72,10.0,High,Net 30,2024-12-08 00:04:08.389999
IT-2023826,AI/ML Solutions,Healthcare,SG,Retainer,30747,256,5,8.3,7.0,High,Net 30,2025-03-18 00:04:08.389999
IT-2023827,Cybersecurity,Government,CA,Retainer,70353,312,5,13.72,13.0,High,Net 30,2025-04-27 00:04:08.389999
IT-2023828,Data Analytics,Government,UK,Retainer,25575,193,4,14.97,20.0,High,Net 30,2025-05-26 00:04:08.389999
IT-2023829,Web Development,E-commerce,AU,Support Contract,29680,240,5,8.6,10.0,High,Monthly in Advance,2025-07-04 00:04:08.389999
IT-2023830,Cloud Services,Manufacturing,AU,Time & Materials,5846,37,1,0.0,10.0,Low,Net 30,2025-06-05 00:04:08.389999
IT-2023831,System Integration,Government,SG,Fixed Price,7114,61,4,0.0,7.0,High,"50% Advance, 50% on Completion",2025-02-04 00:04:08.389999
IT-2023832,Network Infrastructure,Finance,AU,Time & Materials,14588,123,2,5.22,10.0,Medium,Net 30,2025-04-18 00:04:08.389999
IT-2023833,Mobile Development,Finance,DE,Time & Materials,43682,342,6,14.6,19.0,High,Net 30,2025-08-03 00:04:08.389999
IT-2023834,Network Infrastructure,Government,AU,Support Contract,24800,202,4,10.55,10.0,High,Monthly in Advance,2025-04-01 00:04:08.389999
IT-2023835,Software Development,Government,SG,Support Contract,25428,147,3,14.75,7.0,High,Monthly in Advance,2025-04-19 00:04:08.389999
IT-2023836,Cloud Services,Education,CA,Fixed Price,23591,171,5,13.53,13.0,High,"50% Advance, 50% on Completion",2025-03-02 00:04:08.389999
IT-2023837,IT Consulting,Government,UK,Time & Materials,42852,218,4,9.47,20.0,High,Net 30,2025-02-11 00:04:08.389999
IT-2023838,DevOps Services,Manufacturing,AU,Time & Materials,24696,192,4,10.1,10.0,High,Net 30,2025-04-12 00:04:08.389999
IT-2023839,IT Consulting,Finance,US,Support Contract,38890,165,2,8.74,8.5,High,Monthly in Advance,2025-08-21 00:04:08.389999
IT-2023840,Database Management,Education,UK,Time & Materials,24612,205,4,8.34,20.0,High,Net 30,2024-12-10 00:04:08.389999
IT-2023841,Web Development,Finance,DE,Fixed Price,27120,217,3,14.38,19.0,High,"50% Advance, 50% on Completion",2025-02-01 00:04:08.389999
IT-2023842,DevOps Services,Education,SG,Time & Materials,39490,314,6,13.3,7.0,High,Net 30,2025-04-29 00:04:08.389999
IT-2023843,Cybersecurity,Healthcare,CA,Retainer,60648,258,5,10.05,13.0,High,Net 30,2025-02-03 00:04:08.389999
IT-2023844,Mobile Development,Education,CA,Support Contract,25530,196,4,14.26,13.0,High,Monthly in Advance,2024-12-15 00:04:08.389999
IT-2023845,Cloud Services,Education,SG,Fixed Price,30728,200,3,11.4,7.0,High,"50% Advance, 50% on Completion",2025-08-29 00:04:08.389999
IT-2023846,AI/ML Solutions,Education,UK,Support Contract,24355,197,5,12.25,20.0,High,Monthly in Advance,2025-05-28 00:04:08.389999
IT-2023847,Web Development,Government,DE,Fixed Price,26808,214,4,13.43,19.0,High,"50% Advance, 50% on Completion",2024-12-13 00:04:08.389999
IT-2023848,DevOps Services,E-commerce,UK,Time & Materials,36801,281,4,14.38,20.0,High,Net 30,2025-08-16 00:04:08.389999
IT-2023849,Software Development,Healthcare,SG,Support Contract,34255,187,4,10.5,7.0,High,Monthly in Advance,2025-04-01 00:04:08.389999
IT-2023850,System Integration,Healthcare,US,Fixed Price,43263,322,4,10.96,8.5,High,"50% Advance, 50% on Completion",2024-12-31 00:04:08.389999
IT-2023851,Software Development,Education,CA,Fixed Price,60142,287,4,10.36,13.0,High,"50% Advance, 50% on Completion",2025-03-11 00:04:08.389999
IT-2023852,AI/ML Solutions,Education,US,Retainer,36321,299,4,14.63,8.5,High,Net 30,2024-10-07 00:04:08.389999
IT-2023853,Cybersecurity,Government,AU,Retainer,41064,174,2,11.69,10.0,High,Net 30,2025-09-03 00:04:08.389999
IT-2023854,Database Management,E-commerce,AU,Support Contract,30015,247,6,9.01,10.0,High,Monthly in Advance,2024-10-14 00:04:08.389999
IT-2023855,IT Consulting,E-commerce,CA,Time & Materials,21981,99,3,14.78,13.0,High,Net 30,2025-07-09 00:04:08.389999
IT-2023856,System Integration,E-commerce,CA,Time & Materials,27971,198,5,12.66,13.0,High,Net 30,2025-07-08 00:04:08.389999
IT-2023857,Cloud Services,E-commerce,UK,Time & Materials,11372,77,2,0.0,20.0,Medium,Net 30,2024-12-12 00:04:08.389999
IT-2023858,Data Analytics,Government,UK,Retainer,32251,266,6,9.64,20.0,High,Net 30,2025-02-19 00:04:08.389999
IT-2023859,Software Development,Healthcare,US,Support Contract,4662,30,2,0.0,8.5,Low,Monthly in Advance,2025-01-11 00:04:08.389999
IT-2023860,Cloud Services,E-commerce,DE,Retainer,35602,215,4,12.27,19.0,High,Net 30,2025-08-09 00:04:08.389999
IT-2023861,DevOps Services,Education,UK,Time & Materials,21467,179,3,8.4,20.0,High,Net 30,2025-09-08 00:04:08.389999
IT-2023862,AI/ML Solutions,Manufacturing,CA,Time & Materials,45237,362,5,14.91,13.0,High,Net 30,2025-07-27 00:04:08.389999
IT-2023863,System Integration,E-commerce,SG,Time & Materials,34410,260,6,8.48,7.0,High,Net 30,2024-11-24 00:04:08.389999
IT-2023864,DevOps Services,E-commerce,AU,Retainer,37715,293,5,11.81,10.0,High,Net 30,2025-03-21 00:04:08.389999
IT-2023865,Web Development,Healthcare,UK,Retainer,15375,123,2,6.1,20.0,High,Net 30,2025-08-06 00:04:08.389999
IT-2023866,Cybersecurity,Education,DE,Time & Materials,103575,491,6,13.72,19.0,High,Net 30,2025-07-03 00:04:08.389999
IT-2023867,DevOps Services,Healthcare,AU,Retainer,5900,59,1,0.0,10.0,Low,Net 30,2025-07-09 00:04:08.389999
IT-2023868,System Integration,Education,UK,Support Contract,22582,184,5,12.19,20.0,High,Monthly in Advance,2025-07-17 00:04:08.389999
IT-2023869,Web Development,E-commerce,SG,Time & Materials,14778,107,2,0.0,7.0,Medium,Net 30,2025-08-04 00:04:08.389999
IT-2023870,AI/ML Solutions,Government,AU,Fixed Price,5375,43,1,0.0,10.0,Low,"50% Advance, 50% on Completion",2025-01-26 00:04:08.389999
IT-2023871,System Integration,Government,AU,Fixed Price,17875,151,4,0.0,10.0,High,"50% Advance, 50% on Completion",2025-01-11 00:04:08.389999
IT-2023872,Data Analytics,E-commerce,UK,Time & Materials,12742,115,2,0.0,20.0,Medium,Net 30,2025-02-26 00:04:08.389999
IT-2023873,Cybersecurity,Government,AU,Retainer,28682,134,3,9.96,10.0,High,Net 30,2024-12-18 00:04:08.389999
IT-2023874,Network Infrastructure,Education,CA,Support Contract,43811,361,6,14.05,13.0,High,Monthly in Advance,2025-06-25 00:04:08.389999
IT-2023875,System Integration,Finance,US,Support Contract,21499,153,2,9.88,8.5,High,Monthly in Advance,2025-02-14 00:04:08.389999
IT-2023876,Network Infrastructure,Manufacturing,SG,Support Contract,6069,51,1,0.0,7.0,Low,Monthly in Advance,2025-02-21 00:04:08.390999
IT-2023877,Network Infrastructure,E-commerce,DE,Retainer,36163,306,6,8.07,19.0,High,Net 30,2025-09-04 00:04:08.390999
IT-2023878,Database Management,Manufacturing,US,Retainer,28948,217,3,11.8,8.5,High,Net 30,2024-10-08 00:04:08.390999
IT-2023879,Mobile Development,Healthcare,AU,Time & Materials,15108,118,2,7.48,10.0,High,Net 30,2025-02-15 00:04:08.390999
IT-2023880,Cybersecurity,Government,UK,Time & Materials,60943,295,5,14.86,20.0,High,Net 30,2024-10-05 00:04:08.390999
IT-2023881,Database Management,Education,DE,Retainer,33586,265,3,12.81,19.0,High,Net 30,2024-11-14 00:04:08.390999
IT-2023882,Data Analytics,Finance,AU,Retainer,31810,275,4,14.52,10.0,High,Net 30,2025-03-22 00:04:08.390999
IT-2023883,Database Management,Finance,DE,Support Contract,57854,476,6,9.67,19.0,High,Monthly in Advance,2025-09-10 00:04:08.390999
IT-2023884,System Integration,E-commerce,UK,Fixed Price,19646,177,4,0.0,20.0,High,"50% Advance, 50% on Completion",2025-04-16 00:04:08.390999
IT-2023885,Web Development,Finance,AU,Fixed Price,6424,44,1,0.0,10.0,Low,"50% Advance, 50% on Completion",2025-04-27 00:04:08.390999
IT-2023886,Data Analytics,Government,SG,Fixed Price,33161,268,5,8.97,7.0,High,"50% Advance, 50% on Completion",2024-10-26 00:04:08.390999
IT-2023887,Cloud Services,Manufacturing,UK,Time & Materials,19288,126,2,0.0,20.0,High,Net 30,2024-12-12 00:04:08.390999
IT-2023888,AI/ML Solutions,Education,US,Retainer,14306,111,2,0.0,8.5,Medium,Net 30,2024-12-06 00:04:08.390999
IT-2023889,Web Development,E-commerce,SG,Retainer,26010,222,3,10.95,7.0,High,Net 30,2025-01-12 00:04:08.390999
IT-2023890,Cybersecurity,Manufacturing,AU,Support Contract,59432,302,5,13.92,10.0,High,Monthly in Advance,2025-01-30 00:04:08.390999
IT-2023891,Cybersecurity,Manufacturing,AU,Time & Materials,53052,269,4,11.52,10.0,High,Net 30,2025-02-04 00:04:08.390999
IT-2023892,Database Management,Education,UK,Fixed Price,46020,392,5,10.82,20.0,High,"50% Advance, 50% on Completion",2025-03-16 00:04:08.390999
IT-2023893,Network Infrastructure,E-commerce,DE,Retainer,16521,119,2,0.0,19.0,High,Net 30,2025-05-15 00:04:08.390999
IT-2023894,Cybersecurity,Healthcare,CA,Retainer,59363,270,5,14.59,13.0,High,Net 30,2025-06-07 00:04:08.390999
IT-2023895,Mobile Development,Healthcare,AU,Retainer,36431,297,5,13.43,10.0,High,Net 30,2024-12-31 00:04:08.390999
IT-2023896,System Integration,Education,US,Fixed Price,18839,160,4,0.0,8.5,High,"50% Advance, 50% on Completion",2025-06-04 00:04:08.390999
IT-2023897,Network Infrastructure,Healthcare,CA,Retainer,10940,90,2,9.45,13.0,Medium,Net 30,2025-07-03 00:04:08.390999
IT-2023898,Cybersecurity,Healthcare,AU,Fixed Price,58232,246,4,11.72,10.0,High,"50% Advance, 50% on Completion",2025-02-04 00:04:08.390999
IT-2023899,Web Development,Government,DE,Fixed Price,35303,261,5,13.63,19.0,High,"50% Advance, 50% on Completion",2025-06-17 00:04:08.390999
IT-2023900,Software Development,Finance,UK,Support Contract,48270,255,6,12.04,20.0,High,Monthly in Advance,2025-01-26 00:04:08.390999
IT-2023901,Data Analytics,Education,US,Fixed Price,48482,350,6,9.23,8.5,High,"50% Advance, 50% on Completion",2025-08-20 00:04:08.390999
